year,age,suicides/100k pop,sex
2009,80,13.3,0
2009,65,13.23,0
2009,45,11.86,0
2009,20,10.22,1
2009,30,5.5,0
2009,20,3.17,0
2009,10,0.66,1
2009,10,0.29,0
2010,80,65.04,1
2010,45,36.6,1
2010,65,31.61,1
2010,30,21.02,1
2010,80,13.11,0
2010,65,13.1,0
2010,45,12.29,0
2010,20,9.78,1
2010,30,4.53,0
2010,20,3.06,0
2010,10,0.58,1
2010,10,0.45,0
2011,80,66.9,1
2011,45,37.1,1
2011,65,32.52,1
2011,30,20.24,1
2011,80,12.62,0
2011,65,12.26,0
2011,45,11.63,0
2011,20,9.37,1
2011,30,4.35,0
2011,20,3.27,0
2011,10,0.58,1
2011,10,0.34,0
2012,80,65.24,1
2012,45,34.29,1
2012,65,30.26,1
2012,30,17.84,1
2012,80,12.66,0
2012,65,10.92,0
2012,45,10.29,0
2012,20,9.2,1
2012,30,4.63,0
2012,20,2.81,0
2012,10,0.55,1
2012,10,0.29,0
2013,80,60.97,1
2013,45,33.77,1
2013,65,30.69,1
2013,30,18.07,1
2013,80,11.7,0
2013,65,11.4,0
2013,45,9.8,0
2013,20,8.05,1
2013,30,4.03,0
2013,20,3.11,0
2013,10,0.45,1
2013,10,0.29,0
2014,80,59.0,1
2014,45,30.1,1
2014,65,27.42,1
2014,30,17.54,1
2014,80,11.53,0
2014,65,10.19,0
2014,45,9.04,0
2014,20,7.34,1
2014,30,4.27,0
2014,20,2.48,0
2014,10,0.34,1
2014,10,0.31,0
1990,80,22.51,1
1990,65,9.54,1
1990,45,7.14,1
1990,80,5.87,0
1990,30,5.45,1
1990,20,5.42,1
1990,65,3.43,0
1990,45,3.22,0
1990,20,0.96,0
1990,30,0.89,0
1990,10,0.0,0
1990,10,0.0,1
1991,80,14.3,1
1991,65,11.49,1
1991,45,6.07,1
1991,80,5.78,0
1991,30,4.77,1
1991,65,3.58,0
1991,20,2.82,1
1991,45,2.16,0
1991,20,0.96,0
1991,30,0.89,0
1991,10,0.23,0
1991,10,0.0,1
1992,80,15.87,1
1992,65,13.29,1
1992,45,7.32,1
1992,30,6.34,1
1992,80,4.32,0
1992,20,4.26,1
1992,65,3.22,0
1992,20,2.17,0
1992,45,1.86,0
1992,30,1.83,0
1992,10,0.0,0
1992,10,0.0,1
1994,65,10.26,1
1994,80,5.47,0
1994,80,5.19,1
1994,20,3.94,1
1994,45,3.74,1
1994,30,3.61,1
1994,65,2.61,0
1994,45,1.43,0
1994,20,0.53,0
1994,30,0.52,0
1994,10,0.0,0
1994,10,0.0,1
1995,65,10.09,1
1995,80,7.06,1
1995,45,5.96,1
1995,30,5.2,1
1995,20,3.78,1
1995,65,2.97,0
1995,80,2.38,0
1995,45,1.41,0
1995,20,1.09,0
1995,30,0.54,0
1995,10,0.26,1
1995,10,0.0,0
1996,80,16.19,1
1996,65,11.71,1
1996,80,8.85,0
1996,45,8.0,1
1996,30,6.0,1
1996,65,3.03,0
1996,20,2.49,1
1996,30,1.41,0
1996,20,1.12,0
1996,45,0.63,0
1996,10,0.27,1
1996,10,0.0,0
1997,80,14.55,1
1997,65,14.47,1
1997,30,6.82,1
1997,45,6.81,1
1997,20,6.2,1
1997,80,5.68,0
1997,65,2.64,0
1997,45,2.07,0
1997,20,0.57,0
1997,10,0.55,1
1997,30,0.29,0
1997,10,0.0,0
1998,65,11.52,1
1998,80,10.93,1
1998,45,6.63,1
1998,20,5.98,1
1998,30,4.76,1
1998,80,4.05,0
1998,30,1.79,0
1998,65,1.77,0
1998,45,1.58,0
1998,20,0.29,0
1998,10,0.0,0
1998,10,0.0,1
1999,80,18.2,1
1999,65,15.32,1
1999,30,12.0,1
1999,45,6.79,1
1999,80,5.65,0
1999,65,3.54,0
1999,20,2.87,1
1999,20,1.73,0
1999,45,1.57,0
1999,30,0.91,0
1999,10,0.0,0
1999,10,0.0,1
2000,80,12.74,1
2000,65,11.47,1
2000,45,5.88,1
2000,30,4.97,1
2000,80,4.83,0
2000,65,2.88,0
2000,20,2.31,1
2000,45,1.25,0
2000,30,0.31,0
2000,20,0.0,0
2000,10,0.0,0
2000,10,0.0,1
2001,65,7.96,1
2001,80,7.23,1
2001,80,5.63,0
2001,45,4.1,1
2001,30,3.7,1
2001,65,2.68,0
2001,20,2.33,1
2001,45,0.94,0
2001,30,0.32,0
2001,10,0.3,0
2001,20,0.0,0
2001,10,0.0,1
2004,80,24.89,1
2004,45,10.1,1
2004,30,9.8,1
2004,65,8.5,1
2004,20,3.72,1
2004,80,2.14,0
2004,65,1.6,0
2004,30,1.27,0
2004,10,1.26,1
2004,20,1.16,0
2004,45,1.1,0
2004,10,1.0,0
2005,80,6.78,1
2005,45,5.13,1
2005,65,4.52,1
2005,30,4.26,1
2005,30,2.19,0
2005,20,1.4,1
2005,80,1.36,0
2005,65,0.91,0
2005,20,0.85,0
2005,10,0.65,1
2005,45,0.31,0
2005,10,0.0,0
2006,80,5.05,1
2006,65,4.78,1
2006,30,4.15,1
2006,45,3.13,1
2006,20,1.91,1
2006,80,1.29,0
2006,65,1.13,0
2006,30,0.93,0
2006,10,0.37,0
2006,10,0.34,1
2006,20,0.28,0
2006,45,0.15,0
2007,80,11.98,1
2007,65,7.12,1
2007,45,5.05,1
2007,30,4.43,1
2007,80,3.11,0
2007,20,1.9,1
2007,65,1.34,0
2007,45,1.07,0
2007,30,0.31,0
2007,20,0.28,0
2007,10,0.0,0
2007,10,0.0,1
2009,80,19.87,1
2009,65,10.49,1
2009,45,8.29,1
2009,30,7.4,1
2009,80,5.79,0
2009,20,5.55,1
2009,65,3.29,0
2009,20,1.14,0
2009,10,1.14,1
2009,45,1.07,0
2009,30,0.61,0
2009,10,0.42,0
2010,65,9.13,1
2010,80,7.22,1
2010,45,4.91,1
2010,30,4.74,1
2010,20,3.13,1
2010,80,2.76,0
2010,65,1.29,0
2010,45,0.76,0
2010,10,0.39,1
2010,20,0.0,0
2010,30,0.0,0
2010,10,0.0,0
2011,80,16.15,1
2011,65,6.52,1
2011,45,4.21,1
2011,20,3.44,1
2011,30,2.35,1
2011,45,0.91,0
2011,65,0.86,0
2011,30,0.59,0
2011,80,0.54,0
2011,10,0.44,0
2011,20,0.3,0
2011,10,0.0,1
2012,80,11.48,1
2012,65,6.48,1
2012,30,5.49,1
2012,45,4.36,1
2012,20,3.26,1
2012,80,1.04,0
2012,20,0.93,0
2012,65,0.64,0
2012,45,0.46,0
2012,10,0.45,0
2012,30,0.29,0
2012,10,0.0,1
2013,80,22.79,1
2013,65,9.2,1
2013,45,6.89,1
2013,30,5.75,1
2013,20,4.0,1
2013,80,1.99,0
2013,65,1.7,0
2013,45,1.07,0
2013,10,0.8,1
2013,20,0.64,0
2013,10,0.45,0
2013,30,0.29,0
2014,80,23.76,1
2014,65,19.4,1
2014,45,10.79,1
2014,65,4.59,0
2014,20,4.54,1
2014,30,4.51,1
2014,80,2.94,0
2014,20,1.99,0
2014,30,1.05,0
2014,45,0.92,0
2014,10,0.0,0
2014,10,0.0,1
2015,80,30.82,1
2015,80,12.03,0
2015,65,10.62,1
2015,45,9.58,1
2015,30,6.99,1
2015,20,6.86,1
2015,65,3.09,0
2015,30,1.84,0
2015,45,1.55,0
2015,20,0.87,0
2015,10,0.43,1
2015,10,0.0,0
1990,80,88.26,1
1990,65,36.49,1
1990,45,29.68,1
1990,80,29.51,0
1990,30,22.14,1
1990,65,16.6,0
1990,20,14.37,1
1990,45,10.5,0
1990,30,6.86,0
1990,20,4.31,0
1990,10,0.51,1
1990,10,0.22,0
1991,80,87.89,1
1991,65,35.73,1
1991,45,30.66,1
1991,80,29.51,0
1991,30,22.0,1
1991,65,16.07,0
1991,20,14.42,1
1991,45,11.13,0
1991,30,6.33,0
1991,20,3.63,0
1991,10,0.62,1
1991,10,0.12,0
1992,80,87.87,1
1992,65,33.64,1
1992,80,29.11,0
1992,45,28.88,1
1992,30,22.17,1
1992,65,15.35,0
1992,20,12.95,1
1992,45,10.09,0
1992,30,5.8,0
1992,20,3.32,0
1992,10,0.58,1
1992,10,0.28,0
1993,80,85.29,1
1993,65,33.21,1
1993,45,26.81,1
1993,80,23.99,0
1993,30,20.22,1
1993,65,14.03,0
1993,20,12.52,1
1993,45,9.28,0
1993,30,5.51,0
1993,20,3.31,0
1993,10,1.03,1
1993,10,0.3,0
1994,80,80.69,1
1994,65,32.4,1
1994,45,27.88,1
1994,80,22.55,0
1994,30,21.13,1
1994,20,14.02,1
1994,65,13.31,0
1994,45,8.91,0
1994,30,5.16,0
1994,20,3.7,0
1994,10,0.65,1
1994,10,0.39,0
1995,80,83.26,1
1995,65,32.12,1
1995,45,28.68,1
1995,80,23.94,0
1995,30,20.01,1
1995,20,13.29,1
1995,65,13.15,0
1995,45,9.01,0
1995,30,5.08,0
1995,20,3.92,0
1995,10,0.81,1
1995,10,0.31,0
1996,80,75.52,1
1996,65,29.6,1
1996,45,26.53,1
1996,80,20.78,0
1996,30,20.12,1
1996,65,12.86,0
1996,20,12.61,1
1996,45,8.54,0
1996,30,5.27,0
1996,20,3.54,0
1996,10,0.76,1
1996,10,0.29,0
1997,80,70.58,1
1997,65,30.05,1
1997,45,27.56,1
1997,80,20.54,0
1997,30,19.25,1
1997,20,12.95,1
1997,65,12.07,0
1997,45,8.38,0
1997,30,5.58,0
1997,20,3.22,0
1997,10,0.6,1
1997,10,0.18,0
1998,80,68.33,1
1998,65,29.55,1
1998,45,25.96,1
1998,30,18.64,1
1998,80,17.63,0
1998,20,12.71,1
1998,65,10.78,0
1998,45,7.57,0
1998,30,4.74,0
1998,20,3.51,0
1998,10,0.73,1
1998,10,0.36,0
1999,80,62.03,1
1999,65,27.76,1
1999,45,24.02,1
1999,80,18.52,0
1999,30,17.65,1
1999,20,12.74,1
1999,65,10.73,0
1999,45,7.63,0
1999,30,4.4,0
1999,20,2.99,0
1999,10,0.56,1
1999,10,0.21,0
2000,80,61.5,1
2000,65,28.86,1
2000,45,24.07,1
2000,80,16.96,0
2000,30,16.38,1
2000,20,12.21,1
2000,65,10.56,0
2000,45,7.09,0
2000,30,4.15,0
2000,20,3.04,0
2000,10,0.55,1
2000,10,0.18,0
2001,80,60.99,1
2001,65,27.61,1
2001,45,24.43,1
2001,80,18.22,0
2001,30,16.84,1
2001,20,12.45,1
2001,65,10.27,0
2001,45,7.19,0
2001,30,3.98,0
2001,20,2.72,0
2001,10,0.82,1
2001,10,0.26,0
2002,80,60.41,1
2002,65,26.85,1
2002,45,24.17,1
2002,80,18.18,0
2002,30,16.08,1
2002,20,12.61,1
2002,65,10.63,0
2002,45,7.34,0
2002,30,4.09,0
2002,20,3.05,0
2002,10,0.36,1
2002,10,0.19,0
2003,80,59.34,1
2003,65,27.44,1
2003,45,24.36,1
2003,80,18.02,0
2003,30,16.09,1
2003,20,11.0,1
2003,65,9.7,0
2003,45,7.09,0
2003,30,4.36,0
2003,20,3.31,0
2003,10,0.39,1
2003,10,0.14,0
2004,80,55.76,1
2004,65,27.23,1
2004,45,22.94,1
2004,80,17.11,0
2004,30,15.78,1
2004,20,10.52,1
2004,65,9.47,0
2004,45,6.55,0
2004,30,3.6,0
2004,20,2.73,0
2004,10,0.37,1
2004,10,0.17,0
2005,80,52.12,1
2005,65,25.37,1
2005,45,21.88,1
2005,80,15.01,0
2005,30,14.44,1
2005,65,9.75,0
2005,20,9.7,1
2005,45,6.62,0
2005,30,3.5,0
2005,20,2.47,0
2005,10,0.43,1
2005,10,0.2,0
2006,80,49.81,1
2006,65,25.62,1
2006,45,20.18,1
2006,80,13.66,0
2006,30,12.67,1
2006,20,9.24,1
2006,65,8.5,0
2006,45,6.55,0
2006,30,3.2,0
2006,20,2.37,0
2006,10,0.49,1
2006,10,0.23,0
2007,80,47.28,1
2007,65,24.22,1
2007,45,19.36,1
2007,30,13.31,1
2007,80,13.21,0
2007,20,9.19,1
2007,65,8.11,0
2007,45,5.86,0
2007,30,3.03,0
2007,20,2.35,0
2007,10,0.37,1
2007,10,0.23,0
2008,80,46.02,1
2008,65,23.8,1
2008,45,19.95,1
2008,80,13.09,0
2008,30,12.88,1
2008,20,9.46,1
2008,65,7.74,0
2008,45,6.05,0
2008,30,3.28,0
2008,20,2.81,0
2008,10,0.28,1
2008,10,0.16,0
2009,80,46.5,1
2009,65,24.46,1
2009,45,20.42,1
2009,30,12.97,1
2009,80,11.38,0
2009,20,9.31,1
2009,65,7.89,0
2009,45,6.33,0
2009,30,3.05,0
2009,20,2.66,0
2009,10,0.31,1
2009,10,0.24,0
2010,80,46.56,1
2010,65,25.22,1
2010,45,20.46,1
2010,30,14.88,1
2010,80,12.59,0
2010,20,10.08,1
2010,65,8.49,0
2010,45,6.54,0
2010,30,3.68,0
2010,20,2.94,0
2010,10,0.57,1
2010,10,0.16,0
2011,80,47.38,1
2011,65,27.01,1
2011,45,20.47,1
2011,30,13.66,1
2011,80,13.02,0
2011,20,9.91,1
2011,65,7.98,0
2011,45,6.21,0
2011,30,3.87,0
2011,20,2.75,0
2011,10,0.31,1
2011,10,0.25,0
2012,80,46.69,1
2012,65,24.35,1
2012,45,19.24,1
2012,30,13.71,1
2012,80,12.34,0
2012,20,9.52,1
2012,65,8.66,0
2012,45,6.7,0
2012,30,3.8,0
2012,20,2.76,0
2012,10,0.29,1
2012,10,0.25,0
2013,80,48.73,1
2013,65,25.54,1
2013,45,20.11,1
2013,30,14.6,1
2013,80,12.86,0
2013,65,8.75,0
2013,20,8.74,1
2013,45,6.83,0
2013,30,3.81,0
2013,20,2.61,0
2013,10,0.34,0
2013,10,0.16,1
2014,80,48.73,1
2014,65,25.75,1
2014,45,20.45,1
2014,30,14.48,1
2014,80,12.06,0
2014,20,8.92,1
2014,65,8.54,0
2014,45,6.83,0
2014,30,3.64,0
2014,20,2.87,0
2014,10,0.54,1
2014,10,0.23,0
2015,80,49.58,1
2015,65,24.42,1
2015,45,19.12,1
2015,30,13.51,1
2015,80,11.89,0
2015,65,9.03,0
2015,20,8.32,1
2015,45,6.89,0
2015,30,3.81,0
2015,20,3.24,0
2015,10,0.37,0
